,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,1793.0,2015.0,2213.0,2213.0
2,1989.0,2112.0,2310.0,2310.0
3,2044.0,2191.0,2344.0,2344.0
4,2036.0,2195.0,2336.0,2336.0
5,2030.0,2168.0,2333.0,2333.0
6,2096.0,2189.0,2366.0,2366.0
7,1946.0,2144.0,2297.0,2297.0
8,1952.0,2093.0,2291.0,2291.0
9,2081.0,2165.0,2357.0,2357.0
10,2009.0,2126.0,2327.0,2327.0
11,1909.0,2116.0,2278.0,2278.0
12,2027.0,2153.0,2330.0,2330.0
13,2027.0,2150.0,2324.0,2324.0
14,2016.0,2169.0,2322.0,2322.0
15,2090.0,2207.0,2366.0,2366.0
16,2021.0,2186.0,2333.0,2333.0
17,2037.0,2160.0,2328.0,2328.0
18,2049.0,2163.0,2346.0,2346.0
19,1962.0,2100.0,2298.0,2298.0
20,1866.0,2049.0,2253.0,2253.0
21,2143.0,2251.0,2389.0,2389.0
22,1987.0,2122.0,2311.0,2311.0
23,2009.0,2180.0,2324.0,2324.0
24,1852.0,2029.0,2248.0,2248.0
25,1948.0,2101.0,2293.0,2293.0
26,2077.0,2194.0,2350.0,2350.0
27,2021.0,2153.0,2333.0,2333.0
28,2015.0,2153.0,2324.0,2324.0
29,2002.0,2143.0,2323.0,2323.0
30,2005.0,2140.0,2323.0,2323.0
31,1936.0,2095.0,2281.0,2281.0
32,2049.0,2190.0,2337.0,2337.0
33,1994.0,2132.0,2312.0,2312.0
34,2002.0,2140.0,2317.0,2317.0
35,1953.0,2139.0,2301.0,2301.0
36,1982.0,2093.0,2309.0,2309.0
37,1990.0,2125.0,2314.0,2314.0
38,2001.0,2151.0,2319.0,2319.0
39,1941.0,2127.0,2295.0,2295.0
40,2036.0,2183.0,2342.0,2342.0
41,2015.0,2168.0,2330.0,2330.0
42,2003.0,2123.0,2324.0,2324.0
43,1927.0,2098.0,2284.0,2284.0
44,1987.0,2095.0,2308.0,2308.0
45,2048.0,2159.0,2339.0,2339.0
46,2008.0,2149.0,2317.0,2317.0
47,2003.0,2159.0,2318.0,2318.0
48,1851.0,2022.0,2244.0,2244.0
49,1900.0,2041.0,2266.0,2266.0
50,1995.0,2142.0,2316.0,2316.0
51,1880.0,2090.0,2261.0,2261.0
52,2063.0,2174.0,2351.0,2351.0
53,1956.0,2121.0,2298.0,2298.0
54,1935.0,2106.0,2283.0,2283.0
55,2016.0,2145.0,2325.0,2325.0
56,1999.0,2131.0,2308.0,2308.0
57,2090.0,2204.0,2357.0,2357.0
58,2106.0,2211.0,2367.0,2367.0
59,2060.0,2189.0,2345.0,2345.0
60,2077.0,2206.0,2359.0,2359.0
61,1932.0,2058.0,2274.0,2274.0
62,2095.0,2200.0,2368.0,2368.0
63,1963.0,2131.0,2299.0,2299.0
64,2113.0,2260.0,2383.0,2383.0
65,2044.0,2200.0,2344.0,2344.0
66,2000.0,2141.0,2309.0,2309.0
67,1992.0,2133.0,2322.0,2322.0
68,1940.0,2102.0,2288.0,2288.0
69,1860.0,2007.0,2127.0,2127.0
70,2073.0,2169.0,2352.0,2352.0
71,1929.0,2094.0,2280.0,2280.0
72,1891.0,2074.0,2263.0,2263.0
73,2003.0,2156.0,2318.0,2318.0
74,1959.0,2100.0,2301.0,2301.0
75,2029.0,2146.0,2335.0,2335.0
76,2071.0,2209.0,2356.0,2356.0
77,2059.0,2176.0,2350.0,2350.0
78,1896.0,2058.0,2262.0,2262.0
79,2114.0,2237.0,2381.0,2381.0
80,2067.0,2190.0,2358.0,2358.0
81,1946.0,2081.0,2291.0,2291.0
82,1921.0,2044.0,2272.0,2272.0
83,2066.0,2186.0,2351.0,2351.0
84,1969.0,2098.0,2302.0,2302.0
85,1931.0,2138.0,2291.0,2291.0
86,2037.0,2187.0,2337.0,2337.0
87,2054.0,2180.0,2336.0,2336.0
88,2110.0,2197.0,2371.0,2371.0
89,2008.0,2149.0,2317.0,2317.0
90,2038.0,2164.0,2344.0,2344.0
91,1982.0,2135.0,2306.0,2306.0
92,2101.0,2206.0,2365.0,2365.0
93,1918.0,2089.0,2278.0,2278.0
94,2063.0,2198.0,2351.0,2351.0
95,1885.0,2092.0,2266.0,2266.0
96,1961.0,2141.0,2303.0,2303.0
97,2025.0,2157.0,2334.0,2334.0
98,1981.0,2128.0,2308.0,2308.0
99,1867.0,2017.0,2125.0,2125.0
100,1997.8,2140.39,2314.54,2314.54
